point_id,name,lat,lon,zone
p108,Geraldton2_WA,-28.706402,114.719451,humid
p109,Geraldton3_WA,-28.766635,114.686209,humid
p110,Geraldton4_WA,-28.83131107272726, 114.64547795026236,humid
p111,Minnipa_SA,-32.791381,135.165085,dry
p112,Minnipa2_SA,-32.851093,135.188717,dry
p113,Minnipa3_SA,-32.920383919226005, 135.16469065600262,dry
p114,Minnipa4_SA,-32.856601,135.203381,dry
p115,Minnipa5_SA,-32.904959,135.218509,dry
p116,Wudinna_SA,-33.109784,135.417015,dry
p117,Wudinna2_SA,-33.037695,135.48553,dry
p118,Wudinna3_SA,-33.08844646183947, 135.4144665044381,dry
p119,Wudinna4_SA,-32.99636,135.42547,dry
p120,Wudinna5_SA,-33.037767,135.477713,dry
p121,Kimba_SA,-33.152309,136.431714,dry
p122,Kimba2_SA,-33.13781,136.480859,dry
p123,Kimba3_SA,-33.182404,136.450267,dry
p124,Kimba4_SA,-33.177584,136.40541,dry
p125,Kimba5_SA,-33.116963,136.392,dry
p126,Cleve_SA,-33.727735,136.529261,dry
p127,Cleve2_SA,-33.761844,136.48816,dry
p128,Cleve3_SA,-33.632216,136.563454,dry
p129,Cleve4_SA,-33.761743,136.453842,dry
p130,Cleve5_SA,-33.734872,136.554656,dry
p131,Ceduna_SA,-32.062321733028995, 133.73374779322666,dry
p132,Ceduna2_SA,-32.07390644092063, 133.60508127978372,dry
p133,Ceduna3_SA,-32.06324102516939, 133.70646079499545,dry
p134,Ceduna4_SA,-32.092715,133.748085,dry
p135,Burra_SA,-33.649443,138.858095,intermediate
p136,Burra2_SA,-33.626605,138.898913,intermediate
p137,Burra3_SA,-33.648126,138.98845,intermediate
p138,Jamestown_SA,-33.25824248959576, 138.55078441595506,intermediate
p139,Jamestown2_SA,-33.260015,138.611451,intermediate
p140,Jamestown3_SA,-33.23804652349121, 138.6229353450156,intermediate
p141,CrystalBrook_SA,-33.322534,138.165504,intermediate
p142,CrystalBrook2_SA,-33.334207,138.173958,intermediate
p143,Peterborough_SA,-32.97243588136376, 138.89377696546813,intermediate
p144,Peterborough2_SA,-32.921995971357774, 138.77273145905727,intermediate
p145,Clare_SA,-33.84638710066524, 138.57785745103138,humid
p146,Clare2_SA,-33.90721361827576, 138.6474764179534,humid
p147,Clare3_SA,-33.816804,138.577674,humid
p148,Clare4_SA,-33.802228,138.618235,humid
p149,Clare5_SA,-33.846124,138.542354,humid
p150,Clare6_SA,-33.894798055166135, 138.6653109139237,humid
p151,Clare7_SA,-33.777220535229645, 138.61920689933672,humid
